CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,StockCode,Description
1111.0,10329,2024-03-12,2,6.64,United Kingdom,P018,Product 18
1111.0,10330,2024-04-26,1,23.21,United Kingdom,P022,Product 22
1111.0,10330,2024-04-26,8,14.09,France,P026,Product 26
1111.0,10330,2024-04-26,9,24.14,United Kingdom,P011,Product 11
1112.0,10331,2024-02-26,9,53.91,France,P024,Product 24
1112.0,10331,2024-02-26,9,47.37,France,P025,Product 25
1112.0,10331,2024-02-26,1,47.81,Germany,P008,Product 8
1112.0,10331,2024-02-26,5,58.33,France,P023,Product 23
1112.0,10332,2024-04-20,2,24.14,United Kingdom,P011,Product 11
1112.0,10332,2024-04-20,1,53.91,Germany,P024,Product 24
1112.0,10332,2024-04-20,1,8.37,France,P005,Product 5
1112.0,10333,2024-04-14,9,28.27,United Kingdom,P015,Product 15
1112.0,10333,2024-04-14,5,47.12,United Kingdom,P001,Product 1
1113.0,10334,2024-07-19,4,58.33,United Kingdom,P023,Product 23
1113.0,10334,2024-07-19,9,47.81,France,P008,Product 8
1113.0,10334,2024-07-19,5,15.95,France,P016,Product 16
1113.0,10334,2024-07-19,9,29.6,France,P027,Product 27
1114.0,10335,2024-09-26,4,8.37,United Kingdom,P005,Product 5
1114.0,10335,2024-09-26,5,10.3,France,P009,Product 9
1114.0,10335,2024-09-26,9,42.75,United Kingdom,P004,Product 4
1114.0,10335,2024-09-26,2,39.7,France,P013,Product 13
1114.0,10336,2024-07-12,4,47.12,Germany,P001,Product 1
1115.0,10337,2024-12-06,4,58.61,United Kingdom,P006,Product 6
1115.0,10337,2024-12-06,5,15.95,Germany,P016,Product 16
1115.0,10338,2025-01-11,5,23.21,Germany,P022,Product 22
1115.0,10338,2025-01-11,4,10.3,United Kingdom,P009,Product 9
1115.0,10339,2025-04-02,3,6.64,United Kingdom,P018,Product 18
1116.0,10340,2024-07-03,9,28.27,United Kingdom,P015,Product 15
1116.0,10340,2024-07-03,7,28.02,France,P002,Product 2
1116.0,10340,2024-07-03,4,34.61,United Kingdom,P017,Product 17
1116.0,10341,2024-03-16,7,29.6,France,P027,Product 27
1116.0,10341,2024-03-16,9,50.17,Germany,P019,Product 19
1116.0,10341,2024-03-16,4,46.38,Germany,P007,Product 7
1116.0,10341,2024-03-16,2,47.37,United Kingdom,P025,Product 25
1117.0,10342,2025-02-24,6,49.9,Germany,P014,Product 14
1117.0,10343,2024-10-09,6,5.5,United Kingdom,P028,Product 28
1118.0,10344,2024-05-26,3,47.81,United Kingdom,P008,Product 8
1118.0,10344,2024-05-26,9,47.37,Germany,P025,Product 25
1118.0,10344,2024-05-26,4,28.67,Germany,P010,Product 10
1118.0,10344,2024-05-26,9,46.38,Germany,P007,Product 7
1119.0,10345,2024-08-31,6,41.93,France,P030,Product 30
1119.0,10345,2024-08-31,4,46.38,France,P007,Product 7
1119.0,10345,2024-08-31,1,47.12,Germany,P001,Product 1
1120.0,10346,2025-06-10,1,53.91,France,P024,Product 24
1120.0,10347,2025-07-17,8,49.9,France,P014,Product 14
1120.0,10347,2025-07-17,3,14.09,United Kingdom,P026,Product 26
1120.0,10347,2025-07-17,9,8.37,Germany,P005,Product 5
1120.0,10347,2025-07-17,1,39.7,France,P013,Product 13
1121.0,10348,2025-06-26,6,10.3,United Kingdom,P009,Product 9
1121.0,10349,2025-06-26,5,23.21,France,P022,Product 22
1121.0,10349,2025-06-26,4,11.79,United Kingdom,P029,Product 29
1121.0,10349,2025-06-26,7,53.91,United Kingdom,P024,Product 24
1121.0,10350,2025-12-13,5,47.37,Germany,P025,Product 25
1121.0,10350,2025-12-13,3,28.02,France,P002,Product 2
1121.0,10351,2025-08-29,9,55.83,Germany,P012,Product 12
1121.0,10351,2025-08-29,7,58.61,United Kingdom,P006,Product 6
1121.0,10351,2025-08-29,7,14.09,Germany,P026,Product 26
1121.0,10351,2025-08-29,1,28.02,Germany,P002,Product 2
1121.0,10352,2025-09-12,2,15.95,France,P016,Product 16
1121.0,10352,2025-09-12,4,24.14,Germany,P011,Product 11
1122.0,10353,2025-01-26,9,47.81,Germany,P008,Product 8
1122.0,10353,2025-01-26,8,41.93,United Kingdom,P030,Product 30
1122.0,10353,2025-01-26,2,39.0,France,P020,Product 20
1122.0,10353,2025-01-26,5,29.6,Germany,P027,Product 27
1122.0,10354,2024-12-01,3,47.37,Germany,P025,Product 25
1123.0,10355,2024-08-05,4,28.67,Germany,P010,Product 10
1123.0,10355,2024-08-05,2,55.83,France,P012,Product 12
1123.0,10355,2024-08-05,1,42.75,United Kingdom,P004,Product 4
1123.0,10355,2024-08-05,5,34.61,Germany,P017,Product 17
1123.0,10356,2024-08-11,2,39.0,Germany,P020,Product 20
1123.0,10356,2024-08-11,9,51.94,United Kingdom,P003,Product 3
1123.0,10357,2024-11-27,2,47.81,Germany,P008,Product 8
1123.0,10357,2024-11-27,4,58.61,France,P006,Product 6
1123.0,10358,2024-09-15,1,49.9,France,P014,Product 14
1123.0,10358,2024-09-15,9,8.37,France,P005,Product 5
1123.0,10359,2024-09-08,7,47.81,France,P008,Product 8
1123.0,10359,2024-09-08,9,14.09,United Kingdom,P026,Product 26
1123.0,10360,2024-11-27,9,6.64,Germany,P018,Product 18
1123.0,10361,2024-12-06,7,41.93,Germany,P030,Product 30
1123.0,10361,2024-12-06,7,28.67,Germany,P010,Product 10
1123.0,10362,2024-08-13,9,34.61,France,P017,Product 17
1124.0,10363,2024-09-03,1,6.64,United Kingdom,P018,Product 18
1124.0,10364,2024-09-10,6,24.14,Germany,P011,Product 11
1124.0,10365,2024-08-04,9,53.91,France,P024,Product 24
1125.0,10366,2025-05-06,3,14.09,France,P026,Product 26
1125.0,10367,2025-04-15,5,10.3,United Kingdom,P009,Product 9
1125.0,10367,2025-04-15,6,14.09,Germany,P026,Product 26
1125.0,10367,2025-04-15,2,49.9,United Kingdom,P014,Product 14
1125.0,10367,2025-04-15,7,28.27,United Kingdom,P015,Product 15
1125.0,10368,2025-04-04,5,28.67,France,P010,Product 10
1125.0,10368,2025-04-04,7,47.81,United Kingdom,P008,Product 8
1125.0,10368,2025-04-04,4,55.83,United Kingdom,P012,Product 12
1125.0,10369,2025-05-24,2,11.79,France,P029,Product 29
1125.0,10369,2025-05-24,9,10.3,France,P009,Product 9
1125.0,10370,2025-04-12,4,23.21,France,P022,Product 22
1125.0,10371,2025-06-13,4,53.91,Germany,P024,Product 24
1125.0,10371,2025-06-13,1,49.9,United Kingdom,P014,Product 14
1125.0,10371,2025-06-13,7,5.5,France,P028,Product 28
1125.0,10372,2025-02-13,6,51.94,France,P003,Product 3
1125.0,10372,2025-02-13,6,46.21,Germany,P021,Product 21
1125.0,10372,2025-02-13,7,14.09,Germany,P026,Product 26
1125.0,10373,2025-07-09,7,41.93,United Kingdom,P030,Product 30
1125.0,10373,2025-07-09,2,28.02,France,P002,Product 2
1125.0,10373,2025-07-09,7,47.37,Germany,P025,Product 25
1126.0,10374,2024-12-04,5,39.0,France,P020,Product 20
1126.0,10374,2024-12-04,7,41.93,France,P030,Product 30
1126.0,10374,2024-12-04,1,46.21,United Kingdom,P021,Product 21
1126.0,10374,2024-12-04,3,28.67,United Kingdom,P010,Product 10
1127.0,10375,2024-10-05,7,28.67,United Kingdom,P010,Product 10
1127.0,10375,2024-10-05,1,6.64,France,P018,Product 18
1127.0,10375,2024-10-05,6,46.38,United Kingdom,P007,Product 7
1127.0,10376,2024-09-22,7,11.79,France,P029,Product 29
1127.0,10377,2024-10-01,3,46.38,Germany,P007,Product 7
1127.0,10377,2024-10-01,8,23.21,Germany,P022,Product 22
1128.0,10378,2024-04-17,6,39.7,France,P013,Product 13
1128.0,10378,2024-04-17,8,6.64,United Kingdom,P018,Product 18
1128.0,10378,2024-04-17,4,10.3,Germany,P009,Product 9
1128.0,10379,2024-02-19,4,58.33,United Kingdom,P023,Product 23
1129.0,10380,2024-06-22,1,6.64,United Kingdom,P018,Product 18
1129.0,10380,2024-06-22,4,49.9,France,P014,Product 14
1129.0,10380,2024-06-22,1,58.33,United Kingdom,P023,Product 23
1129.0,10380,2024-06-22,3,5.5,Germany,P028,Product 28
1130.0,10381,2025-07-08,6,42.75,Germany,P004,Product 4
1131.0,10382,2024-10-22,2,47.37,France,P025,Product 25
1131.0,10382,2024-10-22,4,28.67,United Kingdom,P010,Product 10
1131.0,10383,2025-01-27,8,29.6,Germany,P027,Product 27
1131.0,10384,2025-01-03,1,28.67,Germany,P010,Product 10
1131.0,10384,2025-01-03,7,51.94,France,P003,Product 3
1131.0,10384,2025-01-03,3,50.17,United Kingdom,P019,Product 19
1132.0,10385,2025-07-22,1,51.94,Germany,P003,Product 3
1132.0,10385,2025-07-22,8,41.93,France,P030,Product 30
1132.0,10385,2025-07-22,3,39.0,Germany,P020,Product 20
1132.0,10385,2025-07-22,5,53.91,France,P024,Product 24
1133.0,10386,2025-01-24,9,47.12,Germany,P001,Product 1
1133.0,10386,2025-01-24,2,15.95,Germany,P016,Product 16
1133.0,10387,2025-01-14,9,49.9,France,P014,Product 14
1133.0,10387,2025-01-14,7,10.3,United Kingdom,P009,Product 9
1133.0,10387,2025-01-14,8,28.02,Germany,P002,Product 2
1133.0,10387,2025-01-14,1,51.94,Germany,P003,Product 3
1133.0,10388,2024-10-19,3,39.7,France,P013,Product 13
1133.0,10388,2024-10-19,3,49.9,France,P014,Product 14
1133.0,10388,2024-10-19,4,47.81,United Kingdom,P008,Product 8
1133.0,10389,2024-09-13,9,41.93,France,P030,Product 30
1133.0,10389,2024-09-13,1,6.64,United Kingdom,P018,Product 18
1133.0,10389,2024-09-13,4,58.61,United Kingdom,P006,Product 6
1133.0,10389,2024-09-13,6,53.91,United Kingdom,P024,Product 24
1133.0,10390,2024-09-07,7,10.3,United Kingdom,P009,Product 9
1134.0,10391,2025-08-16,7,14.09,France,P026,Product 26
1134.0,10391,2025-08-16,4,51.94,Germany,P003,Product 3
1134.0,10391,2025-08-16,1,11.79,United Kingdom,P029,Product 29
1135.0,10392,2025-05-10,2,55.83,Germany,P012,Product 12
1135.0,10392,2025-05-10,5,58.61,Germany,P006,Product 6
1135.0,10393,2025-03-04,7,53.91,France,P024,Product 24
1135.0,10394,2025-02-09,3,24.14,France,P011,Product 11
1135.0,10394,2025-02-09,3,47.81,Germany,P008,Product 8
1135.0,10394,2025-02-09,9,58.33,Germany,P023,Product 23
1135.0,10394,2025-02-09,7,58.61,France,P006,Product 6
1135.0,10395,2025-05-11,9,39.7,Germany,P013,Product 13
1135.0,10395,2025-05-11,4,58.61,United Kingdom,P006,Product 6
1135.0,10396,2025-01-26,5,41.93,United Kingdom,P030,Product 30
1135.0,10397,2024-11-29,8,51.94,United Kingdom,P003,Product 3
1135.0,10397,2024-11-29,2,23.21,France,P022,Product 22
1135.0,10397,2024-11-29,9,42.75,France,P004,Product 4
1135.0,10397,2024-11-29,1,14.09,United Kingdom,P026,Product 26
1135.0,10398,2024-11-27,8,50.17,France,P019,Product 19
1135.0,10398,2024-11-27,7,53.91,France,P024,Product 24
1135.0,10398,2024-11-27,6,47.81,Germany,P008,Product 8
1135.0,10399,2025-01-14,4,28.02,Germany,P002,Product 2
1135.0,10399,2025-01-14,7,58.61,France,P006,Product 6
1135.0,10399,2025-01-14,4,50.17,France,P019,Product 19
1135.0,10399,2025-01-14,5,5.5,United Kingdom,P028,Product 28
1135.0,10400,2024-11-18,5,46.21,Germany,P021,Product 21
1135.0,10401,2025-02-11,7,15.95,Germany,P016,Product 16
1135.0,10401,2025-02-11,4,28.27,Germany,P015,Product 15
1135.0,10401,2025-02-11,6,11.79,France,P029,Product 29
1135.0,10401,2025-02-11,2,28.02,Germany,P002,Product 2
1135.0,10402,2025-01-07,1,34.61,United Kingdom,P017,Product 17
1135.0,10402,2025-01-07,3,5.5,France,P028,Product 28
1135.0,10402,2025-01-07,5,6.64,France,P018,Product 18
1135.0,10402,2025-01-07,8,23.21,Germany,P022,Product 22
1135.0,10403,2025-03-19,2,51.94,United Kingdom,P003,Product 3
1135.0,10403,2025-03-19,1,55.83,France,P012,Product 12
1136.0,10404,2025-09-25,1,15.95,France,P016,Product 16
1136.0,10404,2025-09-25,4,23.21,Germany,P022,Product 22
1136.0,10404,2025-09-25,3,28.67,Germany,P010,Product 10
1136.0,10404,2025-09-25,3,10.3,United Kingdom,P009,Product 9
1136.0,10405,2025-09-17,2,55.83,United Kingdom,P012,Product 12
1136.0,10406,2025-07-06,3,24.14,Germany,P011,Product 11
1136.0,10406,2025-07-06,1,41.93,France,P030,Product 30
1136.0,10406,2025-07-06,8,28.27,Germany,P015,Product 15
1136.0,10406,2025-07-06,8,14.09,France,P026,Product 26
1137.0,10407,2025-07-30,9,58.61,France,P006,Product 6
1137.0,10407,2025-07-30,9,5.5,France,P028,Product 28
1137.0,10407,2025-07-30,6,34.61,Germany,P017,Product 17
1137.0,10407,2025-07-30,9,14.09,Germany,P026,Product 26
1138.0,10408,2025-01-19,7,49.9,France,P014,Product 14
1138.0,10408,2025-01-19,5,28.02,France,P002,Product 2
1138.0,10408,2025-01-19,7,58.61,United Kingdom,P006,Product 6
1138.0,10409,2025-05-13,9,6.64,Germany,P018,Product 18
1138.0,10410,2025-05-29,8,15.95,Germany,P016,Product 16
1138.0,10411,2025-05-19,2,39.0,United Kingdom,P020,Product 20
1138.0,10411,2025-05-19,1,39.7,France,P013,Product 13
1138.0,10412,2025-01-22,1,24.14,United Kingdom,P011,Product 11
1138.0,10412,2025-01-22,9,47.37,Germany,P025,Product 25
1139.0,10413,2025-07-29,7,47.37,Germany,P025,Product 25
1139.0,10413,2025-07-29,3,34.61,France,P017,Product 17
1140.0,10414,2024-09-18,9,5.5,France,P028,Product 28
1140.0,10415,2024-10-06,7,15.95,Germany,P016,Product 16
1140.0,10415,2024-10-06,1,50.17,United Kingdom,P019,Product 19
1140.0,10415,2024-10-06,9,6.64,France,P018,Product 18
1140.0,10416,2024-12-05,2,53.91,Germany,P024,Product 24
1140.0,10417,2024-10-20,5,47.37,United Kingdom,P025,Product 25
1140.0,10418,2024-11-21,5,49.9,Germany,P014,Product 14
1140.0,10419,2025-01-18,5,8.37,France,P005,Product 5
1140.0,10420,2024-10-28,4,41.93,United Kingdom,P030,Product 30
1140.0,10421,2024-12-10,5,5.5,United Kingdom,P028,Product 28
1140.0,10421,2024-12-10,5,10.3,United Kingdom,P009,Product 9
1141.0,10422,2025-02-09,1,15.95,United Kingdom,P016,Product 16
1141.0,10422,2025-02-09,3,46.21,United Kingdom,P021,Product 21
1141.0,10423,2025-03-06,3,50.17,Germany,P019,Product 19
1141.0,10423,2025-03-06,7,58.33,Germany,P023,Product 23
1141.0,10423,2025-03-06,3,47.12,Germany,P001,Product 1
1141.0,10423,2025-03-06,5,6.64,United Kingdom,P018,Product 18
1141.0,10424,2025-04-22,6,49.9,United Kingdom,P014,Product 14
1141.0,10425,2025-06-10,6,47.12,France,P001,Product 1
1141.0,10425,2025-06-10,5,39.0,France,P020,Product 20
1141.0,10426,2025-02-17,8,8.37,France,P005,Product 5
1141.0,10426,2025-02-17,2,6.64,United Kingdom,P018,Product 18
1141.0,10426,2025-02-17,9,47.81,Germany,P008,Product 8
1141.0,10427,2024-12-17,7,24.14,United Kingdom,P011,Product 11
1141.0,10427,2024-12-17,4,47.37,United Kingdom,P025,Product 25
1141.0,10428,2025-03-31,2,24.14,United Kingdom,P011,Product 11
1141.0,10428,2025-03-31,5,14.09,United Kingdom,P026,Product 26
1141.0,10429,2025-02-23,8,6.64,United Kingdom,P018,Product 18
1141.0,10429,2025-02-23,7,46.21,France,P021,Product 21
1141.0,10429,2025-02-23,5,53.91,United Kingdom,P024,Product 24
1141.0,10429,2025-02-23,4,14.09,Germany,P026,Product 26
1141.0,10430,2025-05-30,5,15.95,France,P016,Product 16
1141.0,10430,2025-05-30,7,29.6,Germany,P027,Product 27
1141.0,10430,2025-05-30,1,39.7,United Kingdom,P013,Product 13
1141.0,10430,2025-05-30,2,41.93,Germany,P030,Product 30
1141.0,10431,2025-04-02,9,39.0,France,P020,Product 20
1141.0,10431,2025-04-02,5,28.02,Germany,P002,Product 2
1141.0,10431,2025-04-02,3,46.38,France,P007,Product 7
1141.0,10431,2025-04-02,1,58.33,United Kingdom,P023,Product 23
1141.0,10432,2025-01-06,8,58.61,Germany,P006,Product 6
1141.0,10432,2025-01-06,8,10.3,France,P009,Product 9
1141.0,10433,2025-05-24,4,14.09,United Kingdom,P026,Product 26
1141.0,10433,2025-05-24,6,5.5,France,P028,Product 28
1142.0,10434,2025-08-11,7,24.14,United Kingdom,P011,Product 11
1142.0,10434,2025-08-11,9,41.93,United Kingdom,P030,Product 30
1142.0,10434,2025-08-11,6,15.95,Germany,P016,Product 16
1142.0,10435,2025-09-27,5,46.21,Germany,P021,Product 21
1142.0,10435,2025-09-27,2,15.95,United Kingdom,P016,Product 16
1142.0,10435,2025-09-27,8,6.64,Germany,P018,Product 18
1142.0,10435,2025-09-27,2,28.27,France,P015,Product 15
1143.0,10436,2025-07-18,8,47.81,Germany,P008,Product 8
1143.0,10436,2025-07-18,7,14.09,France,P026,Product 26
1143.0,10436,2025-07-18,8,10.3,United Kingdom,P009,Product 9
1143.0,10437,2025-05-20,1,14.09,France,P026,Product 26
1143.0,10438,2025-02-21,7,47.37,United Kingdom,P025,Product 25
1143.0,10438,2025-02-21,5,46.38,France,P007,Product 7
1143.0,10439,2025-07-06,4,55.83,Germany,P012,Product 12
1143.0,10440,2025-04-27,3,58.33,United Kingdom,P023,Product 23
1144.0,10441,2025-09-09,5,47.81,Germany,P008,Product 8
1144.0,10441,2025-09-09,8,34.61,Germany,P017,Product 17
1144.0,10442,2025-09-06,3,6.64,Germany,P018,Product 18
1144.0,10442,2025-09-06,6,28.02,Germany,P002,Product 2
1144.0,10442,2025-09-06,3,23.21,Germany,P022,Product 22
1145.0,10443,2024-12-18,2,15.95,Germany,P016,Product 16
1145.0,10444,2025-02-13,8,50.17,United Kingdom,P019,Product 19
1145.0,10444,2025-02-13,2,46.21,United Kingdom,P021,Product 21
1145.0,10444,2025-02-13,6,24.14,Germany,P011,Product 11
1145.0,10444,2025-02-13,3,28.02,France,P002,Product 2
1145.0,10445,2025-02-05,2,46.38,United Kingdom,P007,Product 7
1145.0,10445,2025-02-05,5,58.33,Germany,P023,Product 23
1146.0,10446,2024-09-16,3,29.6,France,P027,Product 27
1146.0,10447,2024-06-27,4,47.37,France,P025,Product 25
1146.0,10447,2024-06-27,8,5.5,France,P028,Product 28
1146.0,10447,2024-06-27,7,8.37,France,P005,Product 5
1146.0,10447,2024-06-27,5,53.91,United Kingdom,P024,Product 24
1147.0,10448,2024-11-05,3,49.9,Germany,P014,Product 14
1147.0,10448,2024-11-05,2,47.12,Germany,P001,Product 1
1147.0,10448,2024-11-05,6,15.95,France,P016,Product 16
1147.0,10449,2025-01-18,3,47.81,United Kingdom,P008,Product 8
1147.0,10450,2024-12-23,8,47.12,France,P001,Product 1
1147.0,10451,2024-09-06,4,28.27,United Kingdom,P015,Product 15
1147.0,10451,2024-09-06,4,15.95,Germany,P016,Product 16
1147.0,10452,2024-10-29,4,14.09,Germany,P026,Product 26
1147.0,10452,2024-10-29,2,47.81,United Kingdom,P008,Product 8
1147.0,10452,2024-10-29,7,53.91,France,P024,Product 24
1148.0,10453,2025-03-27,1,15.95,France,P016,Product 16
1148.0,10453,2025-03-27,3,29.6,United Kingdom,P027,Product 27
1149.0,10454,2025-02-02,2,6.64,United Kingdom,P018,Product 18
1149.0,10454,2025-02-02,5,49.9,United Kingdom,P014,Product 14
1149.0,10455,2025-03-02,9,6.64,United Kingdom,P018,Product 18
1150.0,10456,2024-11-09,8,58.33,Germany,P023,Product 23
1151.0,10457,2025-01-30,1,23.21,France,P022,Product 22
1151.0,10457,2025-01-30,5,41.93,France,P030,Product 30
1151.0,10457,2025-01-30,1,28.27,United Kingdom,P015,Product 15
1151.0,10457,2025-01-30,6,58.61,France,P006,Product 6
1152.0,10458,2024-12-28,4,39.0,Germany,P020,Product 20
1152.0,10458,2024-12-28,7,46.21,France,P021,Product 21
1152.0,10458,2024-12-28,6,15.95,United Kingdom,P016,Product 16
1152.0,10459,2024-11-20,9,47.12,Germany,P001,Product 1
1152.0,10459,2024-11-20,5,51.94,United Kingdom,P003,Product 3
1152.0,10460,2024-12-06,8,14.09,France,P026,Product 26
1152.0,10461,2024-09-27,8,10.3,United Kingdom,P009,Product 9
1152.0,10462,2025-01-13,2,28.02,France,P002,Product 2
1153.0,10463,2025-01-23,5,47.81,United Kingdom,P008,Product 8
1153.0,10463,2025-01-23,8,28.27,United Kingdom,P015,Product 15
1153.0,10463,2025-01-23,1,51.94,Germany,P003,Product 3
1153.0,10464,2024-12-30,7,28.67,United Kingdom,P010,Product 10
1153.0,10464,2024-12-30,7,46.38,France,P007,Product 7
1153.0,10465,2025-02-26,7,29.6,United Kingdom,P027,Product 27
1153.0,10465,2025-02-26,5,55.83,France,P012,Product 12
1153.0,10465,2025-02-26,3,49.9,France,P014,Product 14
1154.0,10466,2025-08-11,7,6.64,France,P018,Product 18
1154.0,10466,2025-08-11,4,24.14,France,P011,Product 11
1154.0,10466,2025-08-11,1,47.37,Germany,P025,Product 25
1154.0,10467,2025-06-29,6,49.9,Germany,P014,Product 14
1154.0,10468,2025-04-02,6,39.0,France,P020,Product 20
1154.0,10468,2025-04-02,8,47.81,United Kingdom,P008,Product 8
1155.0,10469,2025-05-31,2,29.6,France,P027,Product 27
1156.0,10470,2024-08-20,7,15.95,Germany,P016,Product 16
1156.0,10470,2024-08-20,3,34.61,Germany,P017,Product 17
1157.0,10471,2024-08-12,9,39.0,France,P020,Product 20
1157.0,10471,2024-08-12,9,6.64,France,P018,Product 18
1157.0,10471,2024-08-12,1,28.02,Germany,P002,Product 2
1158.0,10472,2024-06-20,5,42.75,Germany,P004,Product 4
1158.0,10472,2024-06-20,2,46.21,France,P021,Product 21
1158.0,10472,2024-06-20,7,46.38,France,P007,Product 7
1158.0,10473,2024-07-14,4,28.27,Germany,P015,Product 15
1158.0,10473,2024-07-14,1,50.17,United Kingdom,P019,Product 19
1158.0,10473,2024-07-14,8,29.6,Germany,P027,Product 27
1158.0,10474,2024-07-28,4,58.33,Germany,P023,Product 23
1158.0,10474,2024-07-28,8,39.7,United Kingdom,P013,Product 13
1158.0,10474,2024-07-28,6,47.81,United Kingdom,P008,Product 8
1158.0,10475,2024-05-25,8,50.17,Germany,P019,Product 19
1158.0,10475,2024-05-25,3,39.0,Germany,P020,Product 20
1158.0,10475,2024-05-25,7,55.83,United Kingdom,P012,Product 12
1158.0,10475,2024-05-25,9,24.14,Germany,P011,Product 11
1158.0,10476,2024-09-07,7,47.12,Germany,P001,Product 1
1158.0,10476,2024-09-07,2,55.83,United Kingdom,P012,Product 12
1158.0,10476,2024-09-07,5,23.21,United Kingdom,P022,Product 22
1158.0,10476,2024-09-07,4,58.61,Germany,P006,Product 6
1159.0,10477,2025-04-17,7,10.3,Germany,P009,Product 9
1159.0,10477,2025-04-17,9,5.5,Germany,P028,Product 28
1159.0,10477,2025-04-17,1,15.95,United Kingdom,P016,Product 16
1159.0,10478,2025-06-11,2,5.5,France,P028,Product 28
1160.0,10479,2024-05-22,1,28.67,United Kingdom,P010,Product 10
1160.0,10479,2024-05-22,2,15.95,United Kingdom,P016,Product 16
1161.0,10480,2024-04-15,2,34.61,Germany,P017,Product 17
1161.0,10480,2024-04-15,1,49.9,Germany,P014,Product 14
1161.0,10481,2024-08-07,2,23.21,United Kingdom,P022,Product 22
1161.0,10481,2024-08-07,8,42.75,France,P004,Product 4
1162.0,10482,2025-02-22,4,5.5,United Kingdom,P028,Product 28
1162.0,10482,2025-02-22,8,51.94,Germany,P003,Product 3
1162.0,10482,2025-02-22,6,23.21,Germany,P022,Product 22
1162.0,10483,2024-11-25,2,5.5,Germany,P028,Product 28
1162.0,10483,2024-11-25,9,39.7,Germany,P013,Product 13
1162.0,10484,2025-01-10,4,41.93,France,P030,Product 30
1162.0,10484,2025-01-10,4,50.17,Germany,P019,Product 19
1162.0,10484,2025-01-10,6,10.3,France,P009,Product 9
1163.0,10485,2025-05-12,2,46.21,Germany,P021,Product 21
1163.0,10486,2025-06-14,3,47.37,United Kingdom,P025,Product 25
1164.0,10487,2025-05-26,2,34.61,United Kingdom,P017,Product 17
1164.0,10487,2025-05-26,7,11.79,Germany,P029,Product 29
1164.0,10487,2025-05-26,1,23.21,United Kingdom,P022,Product 22
1165.0,10488,2025-01-27,6,49.9,Germany,P014,Product 14
1165.0,10488,2025-01-27,2,24.14,France,P011,Product 11
1165.0,10488,2025-01-27,6,41.93,France,P030,Product 30
1165.0,10489,2025-04-21,9,41.93,United Kingdom,P030,Product 30
1165.0,10489,2025-04-21,6,50.17,United Kingdom,P019,Product 19
1165.0,10489,2025-04-21,2,49.9,France,P014,Product 14
1165.0,10489,2025-04-21,8,58.33,United Kingdom,P023,Product 23
1165.0,10490,2024-12-07,3,10.3,Germany,P009,Product 9
1165.0,10490,2024-12-07,8,29.6,United Kingdom,P027,Product 27
1165.0,10490,2024-12-07,9,8.37,Germany,P005,Product 5
1165.0,10490,2024-12-07,8,39.0,France,P020,Product 20
1166.0,10491,2024-04-25,9,28.27,France,P015,Product 15
1166.0,10492,2024-06-24,7,24.14,United Kingdom,P011,Product 11
1166.0,10493,2024-06-25,3,28.67,France,P010,Product 10
1166.0,10494,2024-09-03,6,53.91,France,P024,Product 24
1166.0,10495,2024-09-03,6,58.33,United Kingdom,P023,Product 23
1167.0,10496,2024-07-17,6,10.3,France,P009,Product 9
1167.0,10496,2024-07-17,2,47.37,United Kingdom,P025,Product 25
1167.0,10497,2024-08-10,3,39.0,United Kingdom,P020,Product 20
1168.0,10498,2024-11-04,7,53.91,France,P024,Product 24
1168.0,10498,2024-11-04,2,58.61,France,P006,Product 6
1168.0,10499,2024-09-08,6,10.3,United Kingdom,P009,Product 9
1168.0,10499,2024-09-08,1,6.64,France,P018,Product 18
1168.0,10499,2024-09-08,3,8.37,Germany,P005,Product 5
1168.0,10499,2024-09-08,1,47.37,France,P025,Product 25
1169.0,10500,2024-11-29,3,58.33,France,P023,Product 23
1169.0,10500,2024-11-29,5,34.61,France,P017,Product 17
1169.0,10500,2024-11-29,6,5.5,United Kingdom,P028,Product 28
1170.0,10501,2024-10-05,9,14.09,France,P026,Product 26
1170.0,10502,2024-09-29,3,6.64,France,P018,Product 18
1170.0,10502,2024-09-29,1,53.91,United Kingdom,P024,Product 24
1170.0,10502,2024-09-29,4,50.17,France,P019,Product 19
1170.0,10503,2025-01-08,7,28.67,United Kingdom,P010,Product 10
1170.0,10503,2025-01-08,3,42.75,United Kingdom,P004,Product 4
1170.0,10503,2025-01-08,9,28.27,Germany,P015,Product 15
1171.0,10504,2025-05-21,9,14.09,United Kingdom,P026,Product 26
1171.0,10504,2025-05-21,1,23.21,Germany,P022,Product 22
1171.0,10505,2025-04-14,4,55.83,France,P012,Product 12
1171.0,10505,2025-04-14,6,46.38,Germany,P007,Product 7
1171.0,10506,2025-03-07,3,28.67,France,P010,Product 10
1171.0,10506,2025-03-07,8,39.7,United Kingdom,P013,Product 13
1171.0,10506,2025-03-07,6,8.37,Germany,P005,Product 5
1172.0,10507,2024-09-29,3,55.83,Germany,P012,Product 12
1172.0,10508,2024-09-02,2,41.93,France,P030,Product 30
1172.0,10509,2024-11-29,6,28.67,France,P010,Product 10
1172.0,10509,2024-11-29,4,47.12,United Kingdom,P001,Product 1
1172.0,10509,2024-11-29,9,14.09,France,P026,Product 26
1172.0,10510,2024-12-07,2,39.7,France,P013,Product 13
1172.0,10510,2024-12-07,2,55.83,Germany,P012,Product 12
